timestamp,collection_timestamp,city,latitude,longitude,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,clouds,visibility,weather,aqi,pm2_5,pm10,co,so2,no2,o3,weather_source,aqi_source
2026-08-26T07:00:00+00:00,2026-08-26T07:00:00+00:00,Sukkur,27.732864,68.865166,38.3,41.8,35,994.9,12.5,162,0,,clear sky,99,35.0,,,,,,Open-Meteo Archive,OpenAQ-v3
2026-08-26T08:00:00+00:00,2026-08-26T08:00:00+00:00,Sukkur,27.732864,68.865166,39.6,43.2,31,994.1,11.7,155,0,,clear sky,134,34.9,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T09:00:00+00:00,2026-08-26T09:00:00+00:00,Sukkur,27.732864,68.865166,40.3,43.3,29,993.2,11.7,149,0,,clear sky,132,32.5,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T10:00:00+00:00,2026-08-26T10:00:00+00:00,Sukkur,27.732864,68.865166,40.5,42.3,27,992.3,12.8,154,0,,clear sky,129,31.1,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T11:00:00+00:00,2026-08-26T11:00:00+00:00,Sukkur,27.732864,68.865166,40.4,41.1,26,991.5,12.9,159,1,,clear sky,127,30.5,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T12:00:00+00:00,2026-08-26T12:00:00+00:00,Sukkur,27.732864,68.865166,40.0,40.6,27,991.0,13.4,154,4,,clear sky,124,30.5,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T13:00:00+00:00,2026-08-26T13:00:00+00:00,Sukkur,27.732864,68.865166,38.9,39.9,30,990.7,12.8,148,0,,clear sky,123,31.4,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T14:00:00+00:00,2026-08-26T14:00:00+00:00,Sukkur,27.732864,68.865166,37.2,38.2,33,990.7,13.4,143,0,,clear sky,122,33.5,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T15:00:00+00:00,2026-08-26T15:00:00+00:00,Sukkur,27.732864,68.865166,36.4,37.5,36,990.9,15.7,153,0,,clear sky,121,36.1,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T16:00:00+00:00,2026-08-26T16:00:00+00:00,Sukkur,27.732864,68.865166,36.1,37.9,38,992.1,12.3,188,0,,clear sky,120,39.2,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T17:00:00+00:00,2026-08-26T17:00:00+00:00,Sukkur,27.732864,68.865166,35.8,37.1,41,992.1,18.7,196,0,,clear sky,120,45.5,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T18:00:00+00:00,2026-08-26T18:00:00+00:00,Sukkur,27.732864,68.865166,34.3,36.1,46,992.1,17.7,201,0,,clear sky,120,52.4,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T19:00:00+00:00,2026-08-26T19:00:00+00:00,Sukkur,27.732864,68.865166,32.9,35.0,51,992.3,16.2,188,0,,clear sky,121,56.6,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T20:00:00+00:00,2026-08-26T20:00:00+00:00,Sukkur,27.732864,68.865166,31.6,33.9,55,992.1,16.0,181,0,,clear sky,122,58.2,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T21:00:00+00:00,2026-08-26T21:00:00+00:00,Sukkur,27.732864,68.865166,30.5,32.7,59,991.4,16.9,179,0,,clear sky,122,57.5,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T22:00:00+00:00,2026-08-26T22:00:00+00:00,Sukkur,27.732864,68.865166,29.3,31.7,64,991.2,16.3,175,4,,clear sky,121,54.1,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-26T23:00:00+00:00,2026-08-26T23:00:00+00:00,Sukkur,27.732864,68.865166,28.4,30.9,68,991.2,16.3,175,0,,clear sky,121,48.2,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T00:00:00+00:00,2026-08-27T00:00:00+00:00,Sukkur,27.732864,68.865166,28.4,31.1,70,992.8,16.4,172,2,,clear sky,97,34.0,,,,,,Open-Meteo Archive,OpenAQ-v3
2026-08-27T01:00:00+00:00,2026-08-27T01:00:00+00:00,Sukkur,27.732864,68.865166,27.6,30.7,73,993.3,13.6,172,1,,clear sky,97,34.0,,,,,,Open-Meteo Archive,OpenAQ-v3
2026-08-27T02:00:00+00:00,2026-08-27T02:00:00+00:00,Sukkur,27.732864,68.865166,27.7,31.1,73,993.7,12.2,163,1,,clear sky,97,34.0,,,,,,Open-Meteo Archive,OpenAQ-v3
2026-08-27T03:00:00+00:00,2026-08-27T03:00:00+00:00,Sukkur,27.732864,68.865166,28.9,32.1,69,993.9,13.7,159,0,,clear sky,97,34.0,,,,,,Open-Meteo Archive,OpenAQ-v3
2026-08-27T04:00:00+00:00,2026-08-27T04:00:00+00:00,Sukkur,27.732864,68.865166,30.8,34.1,62,994.1,13.2,158,0,,clear sky,122,35.4,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T05:00:00+00:00,2026-08-27T05:00:00+00:00,Sukkur,27.732864,68.865166,32.9,36.8,56,994.3,11.3,160,2,,clear sky,121,39.6,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T06:00:00+00:00,2026-08-27T06:00:00+00:00,Sukkur,27.732864,68.865166,35.1,40.1,49,993.9,9.7,161,0,,clear sky,121,43.3,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T07:00:00+00:00,2026-08-27T07:00:00+00:00,Sukkur,27.732864,68.865166,37.0,42.4,44,993.2,9.8,156,0,,clear sky,121,45.1,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T08:00:00+00:00,2026-08-27T08:00:00+00:00,Sukkur,27.732864,68.865166,38.5,43.9,40,992.2,10.1,151,13,,clear sky,121,45.4,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T09:00:00+00:00,2026-08-27T09:00:00+00:00,Sukkur,27.732864,68.865166,39.5,44.4,37,991.3,11.2,147,12,,clear sky,122,44.9,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T10:00:00+00:00,2026-08-27T10:00:00+00:00,Sukkur,27.732864,68.865166,40.0,43.9,36,990.3,12.7,144,41,,mainly clear,122,44.1,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T11:00:00+00:00,2026-08-27T11:00:00+00:00,Sukkur,27.732864,68.865166,40.0,42.7,35,989.9,13.6,144,52,,partly cloudy,123,43.7,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T12:00:00+00:00,2026-08-27T12:00:00+00:00,Sukkur,27.732864,68.865166,39.6,42.0,35,989.4,14.4,148,0,,clear sky,124,43.7,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T13:00:00+00:00,2026-08-27T13:00:00+00:00,Sukkur,27.732864,68.865166,38.8,41.1,37,989.3,14.6,153,2,,clear sky,125,44.1,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T14:00:00+00:00,2026-08-27T14:00:00+00:00,Sukkur,27.732864,68.865166,37.2,39.7,40,989.2,13.4,160,1,,clear sky,125,44.7,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T15:00:00+00:00,2026-08-27T15:00:00+00:00,Sukkur,27.732864,68.865166,36.7,38.6,41,989.8,17.1,163,1,,clear sky,126,45.3,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T16:00:00+00:00,2026-08-27T16:00:00+00:00,Sukkur,27.732864,68.865166,36.3,38.3,42,990.4,17.2,174,0,,clear sky,126,46.4,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T17:00:00+00:00,2026-08-27T17:00:00+00:00,Sukkur,27.732864,68.865166,35.1,36.9,46,990.8,19.9,186,0,,clear sky,127,52.2,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T18:00:00+00:00,2026-08-27T18:00:00+00:00,Sukkur,27.732864,68.865166,33.5,35.5,51,990.9,19.1,185,0,,clear sky,128,58.0,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T19:00:00+00:00,2026-08-27T19:00:00+00:00,Sukkur,27.732864,68.865166,32.0,34.0,55,991.1,19.5,185,0,,clear sky,128,60.5,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T20:00:00+00:00,2026-08-27T20:00:00+00:00,Sukkur,27.732864,68.865166,30.6,33.3,61,990.8,15.8,179,0,,clear sky,129,59.8,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T21:00:00+00:00,2026-08-27T21:00:00+00:00,Sukkur,27.732864,68.865166,29.7,32.6,64,990.2,13.9,175,0,,clear sky,128,55.8,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T22:00:00+00:00,2026-08-27T22:00:00+00:00,Sukkur,27.732864,68.865166,28.9,31.8,67,990.3,13.6,165,0,,clear sky,128,49.2,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
2026-08-27T23:00:00+00:00,2026-08-27T23:00:00+00:00,Sukkur,27.732864,68.865166,28.0,31.0,71,990.3,13.5,155,0,,clear sky,127,41.4,,,,,,Open-Meteo Archive,OpenMeteo-AirQuality
